stockcode,description,year,week,abc_class,total_quantity,total_revenue,transaction_count
62018,SOMBRERO,2011,39,A,6,11.7,1
62018,SOMBRERO,2011,42,A,400,500.0,1
62018,SOMBRERO,2011,43,A,1,1.95,1
62018,SOMBRERO,2011,44,A,13,25.349999999999998,3
62018,SOMBRERO,2011,45,A,6,11.7,1
62018,SOMBRERO,2011,46,A,6,11.7,1
62018,SOMBRERO,2011,47,A,3,5.85,2
62018,SOMBRERO,2011,48,A,204,257.8,2
62018,SOMBRERO,2011,49,A,6,11.7,1
62043B,BLUE CHECK BAG W HANDLE 34X20CM,2011,17,C,3,2.49,1
62043B,BLUE CHECK BAG W HANDLE 34X20CM,2011,19,C,7,5.8100000000000005,2
62043B,BLUE CHECK BAG W HANDLE 34X20CM,2011,20,C,7,5.8100000000000005,2
62074B,ELEPHANT CLIP W SUCTION CUP,2011,5,C,10,4.2,1
62074B,ELEPHANT CLIP W SUCTION CUP,2011,12,C,1,0.42,1
62074B,ELEPHANT CLIP W SUCTION CUP,2011,21,C,3,1.26,1
62074B,ELEPHANT CLIP W SUCTION CUP,2011,28,C,2,0.84,1
62086A,PINK RETRO BIG FLOWER BAG,2011,2,C,6,11.7,1
62086A,PINK RETRO BIG FLOWER BAG,2011,4,C,30,58.5,1
62086A,PINK RETRO BIG FLOWER BAG,2011,5,C,6,11.7,1
62086A,PINK RETRO BIG FLOWER BAG,2011,10,C,6,11.7,1
62086A,PINK RETRO BIG FLOWER BAG,2011,13,C,6,11.7,1
62086A,PINK RETRO BIG FLOWER BAG,2011,14,C,1,1.95,1
62086A,PINK RETRO BIG FLOWER BAG,2011,15,C,12,23.4,2
62086A,PINK RETRO BIG FLOWER BAG,2011,19,C,4,7.8,1
62086A,PINK RETRO BIG FLOWER BAG,2011,23,C,7,13.649999999999999,2
62086A,PINK RETRO BIG FLOWER BAG,2011,24,C,2,3.9,1
62086A,PINK RETRO BIG FLOWER BAG,2011,25,C,8,15.6,2
62094B,TURQ ICE CREAM BUM BAG,2010,49,C,3,15.18,2
62094B,TURQ ICE CREAM BUM BAG,2010,50,C,1,2.55,1
62094B,TURQ ICE CREAM BUM BAG,2011,2,C,6,15.3,1
62094B,TURQ ICE CREAM BUM BAG,2011,4,C,7,20.26,2
62094B,TURQ ICE CREAM BUM BAG,2011,5,C,2,9.92,2
62096A,PINK/YELLOW FLOWERS HANDBAG,2010,48,C,6,7.5,1
62096A,PINK/YELLOW FLOWERS HANDBAG,2010,49,C,6,7.5,1
62096A,PINK/YELLOW FLOWERS HANDBAG,2010,50,C,6,7.5,1
62096A,PINK/YELLOW FLOWERS HANDBAG,2011,4,C,24,30.0,1
62096A,PINK/YELLOW FLOWERS HANDBAG,2011,7,C,12,15.0,2
62096A,PINK/YELLOW FLOWERS HANDBAG,2011,8,C,52,65.0,2
62096B,PURPLE/TURQ FLOWERS HANDBAG,2011,10,C,2,2.5,1
62097B,BLUE STRIPES SHOULDER BAG,2011,17,C,5,4.15,1
62097B,BLUE STRIPES SHOULDER BAG,2011,19,C,2,1.66,1
62097B,BLUE STRIPES SHOULDER BAG,2011,21,C,2,1.66,1
70006,LOVE HEART POCKET WARMER,2010,48,B,12,24.93,4
70006,LOVE HEART POCKET WARMER,2010,49,B,76,115.86,13
70006,LOVE HEART POCKET WARMER,2010,50,B,554,267.0,19
70006,LOVE HEART POCKET WARMER,2010,51,B,315,154.24,5
70006,LOVE HEART POCKET WARMER,2011,1,B,246,162.45,11
70006,LOVE HEART POCKET WARMER,2011,2,B,158,113.09,13
70006,LOVE HEART POCKET WARMER,2011,3,B,15,24.529999999999998,8
70006,LOVE HEART POCKET WARMER,2011,4,B,101,130.65,2
70006,LOVE HEART POCKET WARMER,2011,5,B,902,384.58,3
70006,LOVE HEART POCKET WARMER,2011,6,B,13,23.09,2
70006,LOVE HEART POCKET WARMER,2011,12,B,12,19.8,1
70006,LOVE HEART POCKET WARMER,2011,13,B,12,19.8,1
70006,LOVE HEART POCKET WARMER,2011,22,B,1,3.29,1
70006,LOVE HEART POCKET WARMER,2011,27,B,2,3.3,1
70006,LOVE HEART POCKET WARMER,2011,32,B,24,39.6,2
70006,LOVE HEART POCKET WARMER,2011,37,B,1,1.65,1
70006,LOVE HEART POCKET WARMER,2011,38,B,4,8.24,2
70006,LOVE HEART POCKET WARMER,2011,39,B,3,4.949999999999999,2
70006,LOVE HEART POCKET WARMER,2011,41,B,49,82.49000000000001,4
70006,LOVE HEART POCKET WARMER,2011,42,B,42,69.3,2
70006,LOVE HEART POCKET WARMER,2011,43,B,4,6.6,2
70006,LOVE HEART POCKET WARMER,2011,44,B,22,36.300000000000004,4
70006,LOVE HEART POCKET WARMER,2011,46,B,31,51.150000000000006,3
70006,LOVE HEART POCKET WARMER,2011,47,B,16,26.4,3
70006,LOVE HEART POCKET WARMER,2011,48,B,32,27.78,3
70006,LOVE HEART POCKET WARMER,2011,49,B,56,64.56,8
70007,HI TEC ALPINE HAND WARMER,2010,48,B,24,54.99,6
70007,HI TEC ALPINE HAND WARMER,2010,49,B,58,153.84,18
70007,HI TEC ALPINE HAND WARMER,2010,50,B,264,157.5,10
70007,HI TEC ALPINE HAND WARMER,2010,51,B,72,60.42,8
70007,HI TEC ALPINE HAND WARMER,2011,1,B,42,32.52,4
70007,HI TEC ALPINE HAND WARMER,2011,2,B,5,8.209999999999999,4
70007,HI TEC ALPINE HAND WARMER,2011,3,B,7,11.41,5
70007,HI TEC ALPINE HAND WARMER,2011,4,B,2,3.3,1
70007,HI TEC ALPINE HAND WARMER,2011,22,B,1,3.29,1
70007,HI TEC ALPINE HAND WARMER,2011,24,B,2,3.3,1
70007,HI TEC ALPINE HAND WARMER,2011,26,B,2,6.58,1
70007,HI TEC ALPINE HAND WARMER,2011,30,B,30,23.7,1
70007,HI TEC ALPINE HAND WARMER,2011,32,B,12,19.8,1
70007,HI TEC ALPINE HAND WARMER,2011,35,B,1,3.29,1
70007,HI TEC ALPINE HAND WARMER,2011,37,B,1,3.29,1
70007,HI TEC ALPINE HAND WARMER,2011,38,B,12,21.439999999999998,3
70007,HI TEC ALPINE HAND WARMER,2011,39,B,2,3.3,1
70007,HI TEC ALPINE HAND WARMER,2011,41,B,26,46.18,4
70007,HI TEC ALPINE HAND WARMER,2011,42,B,105,95.85,4
70007,HI TEC ALPINE HAND WARMER,2011,43,B,8,13.2,3
70007,HI TEC ALPINE HAND WARMER,2011,44,B,26,46.18,5
70007,HI TEC ALPINE HAND WARMER,2011,45,B,15,28.03,3
70007,HI TEC ALPINE HAND WARMER,2011,46,B,45,50.09,6
70007,HI TEC ALPINE HAND WARMER,2011,47,B,20,36.28,4
70007,HI TEC ALPINE HAND WARMER,2011,48,B,23,42.87,6
70007,HI TEC ALPINE HAND WARMER,2011,49,B,40,34.1,5
71038,WHITE HANGING BEADS CANDLE HOLDER,2010,49,B,6,32.7,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,1,B,24,111.6,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,4,B,2,10.9,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,6,B,4,21.8,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,7,B,10,54.5,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,8,B,13,70.85,4
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,9,B,5,27.25,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,10,B,24,111.6,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,12,B,2,10.9,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,13,B,5,27.25,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,14,B,4,21.8,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,17,B,20,109.0,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,18,B,1,5.45,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,20,B,8,43.6,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,23,B,4,21.8,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,24,B,3,16.35,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,25,B,4,21.8,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,27,B,3,16.35,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,28,B,13,70.85000000000001,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,29,B,8,43.6,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,37,B,6,32.7,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,38,B,24,111.6,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,39,B,4,21.8,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,40,B,4,21.8,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,41,B,8,43.6,4
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,42,B,2,10.9,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,43,B,5,27.25,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,44,B,6,32.7,2
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,45,B,16,87.2,1
71038,WHITE HANGING BEADS CANDLE HOLDER,2011,48,B,1,5.45,1
71050,SMALL SINGLE FLAME CANDLE HOLDER,2011,9,C,6,2.1,1
71050,SMALL SINGLE FLAME CANDLE HOLDER,2011,43,C,3,1.05,1
71050,SMALL SINGLE FLAME CANDLE HOLDER,2011,45,C,3,1.05,1
71050,SMALL SINGLE FLAME CANDLE HOLDER,2011,46,C,11,3.85,1
71050,SMALL SINGLE FLAME CANDLE HOLDER,2011,48,C,10,3.5,2
71053,WHITE METAL LANTERN,2010,48,A,128,445.52,20
71053,WHITE METAL LANTERN,2010,49,A,79,302.57,14
71053,WHITE METAL LANTERN,2010,50,A,11,50.69,6
71053,WHITE METAL LANTERN,2010,51,A,3,25.410000000000004,3
71053,WHITE METAL LANTERN,2011,1,A,33,120.87,5
71053,WHITE METAL LANTERN,2011,2,A,2,7.5,1
71053,WHITE METAL LANTERN,2011,3,A,16,105.4,3
71053,WHITE METAL LANTERN,2011,4,A,14,79.74000000000001,3
71053,WHITE METAL LANTERN,2011,5,A,18,99.28,4
71053,WHITE METAL LANTERN,2011,6,A,29,113.28999999999999,6
71053,WHITE METAL LANTERN,2011,7,A,22,84.16,5
71053,WHITE METAL LANTERN,2011,8,A,6,27.04,3
71053,WHITE METAL LANTERN,2011,9,A,34,145.66,10
71053,WHITE METAL LANTERN,2011,10,A,34,150.2,8
71053,WHITE METAL LANTERN,2011,11,A,12,54.08,5
71053,WHITE METAL LANTERN,2011,12,A,60,207.0,4
71053,WHITE METAL LANTERN,2011,13,A,23,167.97,7
71053,WHITE METAL LANTERN,2011,14,A,61,265.51,9
71053,WHITE METAL LANTERN,2011,15,A,26,97.5,7
71053,WHITE METAL LANTERN,2011,16,A,85,342.55,4
71053,WHITE METAL LANTERN,2011,17,A,42,157.94,5
71053,WHITE METAL LANTERN,2011,18,A,51,191.69,9
71053,WHITE METAL LANTERN,2011,19,A,18,72.03999999999999,6
71053,WHITE METAL LANTERN,2011,20,A,198,699.3,14
71053,WHITE METAL LANTERN,2011,21,A,34,177.44,10
71053,WHITE METAL LANTERN,2011,22,A,7,35.33,4
71053,WHITE METAL LANTERN,2011,23,A,40,150.0,6
71053,WHITE METAL LANTERN,2011,24,A,59,226.23,6
71053,WHITE METAL LANTERN,2011,25,A,63,354.29,7
71053,WHITE METAL LANTERN,2011,26,A,19,80.33,4
71053,WHITE METAL LANTERN,2011,27,A,10,42.04,4
71053,WHITE METAL LANTERN,2011,28,A,44,156.36,6
71053,WHITE METAL LANTERN,2011,29,A,78,275.22,9
71053,WHITE METAL LANTERN,2011,30,A,5,18.75,2
71053,WHITE METAL LANTERN,2011,31,A,18,72.03999999999999,6
71053,WHITE METAL LANTERN,2011,32,A,44,292.12,7
71053,WHITE METAL LANTERN,2011,33,A,25,111.91,8
71053,WHITE METAL LANTERN,2011,34,A,51,183.05,4
71053,WHITE METAL LANTERN,2011,35,A,72,424.58,6
71053,WHITE METAL LANTERN,2011,36,A,52,199.98000000000002,10
71053,WHITE METAL LANTERN,2011,37,A,31,193.43,5
71053,WHITE METAL LANTERN,2011,38,A,24,90.0,5
71053,WHITE METAL LANTERN,2011,39,A,25,85.11,2
71053,WHITE METAL LANTERN,2011,40,A,5,23.29,2
71053,WHITE METAL LANTERN,2011,41,A,42,148.86,6
71053,WHITE METAL LANTERN,2011,42,A,23,108.94999999999999,6
71053,WHITE METAL LANTERN,2011,43,A,5,23.29,2
71053,WHITE METAL LANTERN,2011,44,A,29,117.83,6
71053,WHITE METAL LANTERN,2011,45,A,51,377.39,7
71053,WHITE METAL LANTERN,2011,46,A,19,75.78999999999999,6
71053,WHITE MOROCCAN METAL LANTERN,2011,46,A,2,16.58,2
71053,WHITE MOROCCAN METAL LANTERN,2011,47,A,31,143.71,7
71053,WHITE MOROCCAN METAL LANTERN,2011,48,A,23,145.27,8
71053,WHITE MOROCCAN METAL LANTERN,2011,49,A,14,79.74,9
71101E,STANDING FAIRY POLE SUPPORT,2011,3,C,12,10.2,1
71101E,STANDING FAIRY POLE SUPPORT,2011,6,C,12,10.2,1
71101E,STANDING FAIRY POLE SUPPORT,2011,7,C,14,11.899999999999999,2
71101E,STANDING FAIRY POLE SUPPORT,2011,9,C,12,10.2,1
71101E,STANDING FAIRY POLE SUPPORT,2011,10,C,12,10.2,1
71101E,STANDING FAIRY POLE SUPPORT,2011,12,C,12,10.2,1
71101E,STANDING FAIRY POLE SUPPORT,2011,15,C,12,10.2,1
71101E,STANDING FAIRY POLE SUPPORT,2011,17,C,24,17.28,1
71101E,STANDING FAIRY POLE SUPPORT,2011,18,C,12,10.2,1
71101E,STANDING FAIRY POLE SUPPORT,2011,20,C,48,34.56,1
71101E,STANDING FAIRY POLE SUPPORT,2011,23,C,36,30.599999999999998,2
71101E,STANDING FAIRY POLE SUPPORT,2011,26,C,24,20.4,1
71101E,STANDING FAIRY POLE SUPPORT,2011,27,C,24,20.4,1
71101E,STANDING FAIRY POLE SUPPORT,2011,29,C,12,10.2,1
71101E,STANDING FAIRY POLE SUPPORT,2011,37,C,48,34.56,1
71101E,STANDING FAIRY POLE SUPPORT,2011,43,C,2,1.7,1
71101E,STANDING FAIRY POLE SUPPORT,2011,44,C,12,10.2,1
71101E,STANDING FAIRY POLE SUPPORT,2011,46,C,8,6.8,2
71101E,STANDING FAIRY POLE SUPPORT,2011,47,C,12,10.2,1
71143,SILVER BOOK MARK WITH BEADS,2010,48,C,1,2.51,1
71143,SILVER BOOK MARK WITH BEADS,2010,49,C,8,20.08,4
71143,SILVER BOOK MARK WITH BEADS,2010,50,C,6,15.059999999999999,4
71143,SILVER BOOK MARK WITH BEADS,2010,51,C,2,5.02,1
71143,SILVER BOOK MARK WITH BEADS,2011,1,C,3,7.529999999999999,2
71143,SILVER BOOK MARK WITH BEADS,2011,2,C,3,7.53,1
71143,SILVER BOOK MARK WITH BEADS,2011,3,C,1,2.46,1
71143,SILVER BOOK MARK WITH BEADS,2011,7,C,1,2.46,1
71143,SILVER BOOK MARK WITH BEADS,2011,10,C,1,2.46,1
71143,SILVER BOOK MARK WITH BEADS,2011,11,C,1,2.46,1
71143,SILVER BOOK MARK WITH BEADS,2011,19,C,2,4.92,1
71143,SILVER BOOK MARK WITH BEADS,2011,23,C,17,14.11,2
71143,SILVER BOOK MARK WITH BEADS,2011,24,C,19,15.77,4
71143,SILVER BOOK MARK WITH BEADS,2011,25,C,7,5.8100000000000005,3
71143,SILVER BOOK MARK WITH BEADS,2011,26,C,50,41.7,3
71143,SILVER BOOK MARK WITH BEADS,2011,27,C,39,32.370000000000005,4
71143,ANTIQUE SILVER BOOK MARK WITH BEADS,2011,28,C,17,14.11,3
71215,METAL BASE FOR CANDLES,2010,49,C,1,0.42,1
71215,METAL BASE FOR CANDLES,2011,21,C,10,4.2,1
71270,PHOTO CLIP LINE,2010,48,C,4,5.0,1
71270,PHOTO CLIP LINE,2010,49,C,1,1.25,1
71270,PHOTO CLIP LINE,2010,51,C,1,2.51,1
71270,PHOTO CLIP LINE,2011,1,C,6,7.5,1
71270,PHOTO CLIP LINE,2011,2,C,2,2.5,1
71270,PHOTO CLIP LINE,2011,3,C,24,30.0,1
71270,PHOTO CLIP LINE,2011,6,C,1,2.46,1
71270,PHOTO CLIP LINE,2011,8,C,6,7.5,2
71270,PHOTO CLIP LINE,2011,9,C,1,2.46,1
71270,PHOTO CLIP LINE,2011,10,C,1,2.46,1
71270,PHOTO CLIP LINE,2011,11,C,12,15.0,1
71270,PHOTO CLIP LINE,2011,13,C,36,45.0,1
71270,PHOTO CLIP LINE,2011,16,C,1,2.46,1
71270,PHOTO CLIP LINE,2011,20,C,2,2.5,1
71270,PHOTO CLIP LINE,2011,21,C,17,21.25,2
71270,PHOTO CLIP LINE,2011,22,C,1,1.25,1
71270,PHOTO CLIP LINE,2011,23,C,2,2.5,1
71270,PHOTO CLIP LINE,2011,24,C,6,8.71,2
71270,PHOTO CLIP LINE,2011,27,C,4,9.84,1
71270,PHOTO CLIP LINE,2011,28,C,5,6.25,1
71270,PHOTO CLIP LINE,2011,29,C,1,1.25,1
71270,PHOTO CLIP LINE,2011,32,C,24,30.0,1
71270,PHOTO CLIP LINE,2011,33,C,6,7.5,1
71270,PHOTO CLIP LINE,2011,35,C,2,4.92,1
71270,PHOTO CLIP LINE,2011,36,C,1,1.25,1
71270,PHOTO CLIP LINE,2011,39,C,1,2.46,1
71270,PHOTO CLIP LINE,2011,40,C,4,6.21,2
71270,PHOTO CLIP LINE,2011,42,C,7,11.17,3
71270,PHOTO CLIP LINE,2011,43,C,26,32.5,2
71270,PHOTO CLIP LINE,2011,44,C,13,16.25,2
71270,PHOTO CLIP LINE,2011,45,C,8,19.68,3
71270,PHOTO CLIP LINE,2011,46,C,3,3.75,2
71270,PHOTO CLIP LINE,2011,47,C,7,17.22,3
71270,PHOTO CLIP LINE,2011,48,C,1,1.25,1
71270,PHOTO CLIP LINE,2011,49,C,2,4.92,2
71279,PINK GLASS CANDLEHOLDER,2010,49,C,13,41.31,3
71279,PINK GLASS CANDLEHOLDER,2010,50,C,2,11.82,1
71279,PINK GLASS CANDLEHOLDER,2010,51,C,2,11.82,1
71279,PINK GLASS CANDLEHOLDER,2011,1,C,6,17.7,1
71279,PINK GLASS CANDLEHOLDER,2011,4,C,4,17.48,2
71279,PINK GLASS CANDLEHOLDER,2011,5,C,2,11.58,1
71279,PINK GLASS CANDLEHOLDER,2011,7,C,6,17.7,1
71279,PINK GLASS CANDLEHOLDER,2011,9,C,6,17.7,1
71279,PINK GLASS CANDLEHOLDER,2011,10,C,6,17.7,1
71279,PINK GLASS CANDLEHOLDER,2011,11,C,4,11.8,1
71279,PINK GLASS CANDLEHOLDER,2011,14,C,1,5.79,1
71279,PINK GLASS CANDLEHOLDER,2011,16,C,32,84.80000000000001,3
71279,PINK GLASS CANDLEHOLDER,2011,19,C,6,17.7,1
71279,PINK GLASS CANDLEHOLDER,2011,22,C,6,17.7,1
71279,PINK GLASS CANDLEHOLDER,2011,25,C,6,17.7,1
71279,PINK GLASS CANDLEHOLDER,2011,27,C,6,17.7,1
71279,PINK GLASS CANDLEHOLDER,2011,28,C,2,5.9,1
71279,PINK GLASS CANDLEHOLDER,2011,29,C,18,53.099999999999994,3
71279,PINK GLASS CANDLEHOLDER,2011,38,C,4,14.64,2
71279,PINK GLASS CANDLEHOLDER,2011,39,C,10,29.5,2
71279,PINK GLASS CANDLEHOLDER,2011,41,C,2,5.9,1
71279,PINK GLASS CANDLEHOLDER,2011,42,C,6,17.7,1
71279,PINK GLASS CANDLEHOLDER,2011,43,C,5,20.43,2
71279,PINK GLASS CANDLEHOLDER,2011,44,C,9,35.07,2
71279,PINK GLASS CANDLEHOLDER,2011,45,C,12,41.08,3
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2010,49,C,2,5.9,2
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,2,C,1,5.91,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,5,C,3,14.530000000000001,2
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,7,C,1,5.79,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,9,C,2,11.58,2
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,12,C,1,5.79,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,13,C,3,17.37,2
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,17,C,12,35.4,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,18,C,1,5.79,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,22,C,1,5.79,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,25,C,2,11.58,2
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,28,C,1,5.79,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,29,C,7,23.49,2
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,32,C,1,2.95,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,36,C,2,11.58,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,37,C,2,5.9,2
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,39,C,15,47.089999999999996,3
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,40,C,1,5.79,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,43,C,2,5.9,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,44,C,14,44.14,3
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,45,C,2,5.9,1
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2011,46,C,1,2.95,1
71406C,BLACK ORANGE SQUEEZER,2010,48,C,13,5.46,2
71406C,BLACK ORANGE SQUEEZER,2011,2,C,4,1.68,1
71406C,BLACK ORANGE SQUEEZER,2011,5,C,10,4.2,1
71406C,BLACK ORANGE SQUEEZER,2011,11,C,1,0.42,1
71406C,BLACK ORANGE SQUEEZER,2011,12,C,2,0.84,1
71406C,BLACK ORANGE SQUEEZER,2011,20,C,1,0.42,1
71406C,BLACK ORANGE SQUEEZER,2011,21,C,9,3.78,1
71406C,BLACK ORANGE SQUEEZER,2011,23,C,1,0.42,1
71406C,BLACK ORANGE SQUEEZER,2011,26,C,2,0.84,1
71406C,BLACK ORANGE SQUEEZER,2011,27,C,20,8.4,1
71406C,BLACK ORANGE SQUEEZER,2011,29,C,4,1.68,1
71406C,BLACK ORANGE SQUEEZER,2011,31,C,10,4.2,1
71406C,BLACK ORANGE SQUEEZER,2011,35,C,20,8.4,1
71406C,BLACK ORANGE SQUEEZER,2011,39,C,10,4.2,1
71406C,BLACK ORANGE SQUEEZER,2011,40,C,5,2.1,1
71406C,BLACK ORANGE SQUEEZER,2011,45,C,7,2.94,1
71406C,BLACK ORANGE SQUEEZER,2011,46,C,12,5.04,2
71406C,BLACK ORANGE SQUEEZER,2011,47,C,1,0.42,1
71406C,BLACK ORANGE SQUEEZER,2011,48,C,6,2.52,1
71459,HANGING JAM JAR T-LIGHT HOLDER,2010,48,A,272,206.72,4
71459,HANGING JAM JAR T-LIGHT HOLDER,2010,49,A,340,248.68,3
71459,HANGING JAM JAR T-LIGHT HOLDER,2010,50,A,32,33.92,4
71459,HANGING JAM JAR T-LIGHT HOLDER,2010,51,A,60,51.0,3
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,1,A,108,91.8,4
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,2,A,348,252.12,3
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,3,A,308,236.96,10
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,4,A,112,98.44,7
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,5,A,12,10.2,1
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,6,A,205,161.77,8
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,7,A,240,174.36,4
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,8,A,240,204.0,12
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,9,A,184,153.4,8
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,10,A,192,150.72,5
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,11,A,404,328.40000000000003,16
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,12,A,232,178.48000000000002,5
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,13,A,148,122.8,8
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,14,A,840,626.64,14
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,15,A,408,334.32,19
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,16,A,262,242.61999999999998,14
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,17,A,233,188.81,11
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,18,A,788,620.84,20
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,19,A,604,488.91999999999996,27
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,20,A,264,211.92,12
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,21,A,424,348.4,16
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,22,A,176,156.07999999999998,8
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,23,A,176,156.07999999999998,11
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,24,A,422,321.26,9
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,25,A,412,325.24,12
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,26,A,216,171.12,9
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,27,A,382,287.26,8
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,28,A,388,308.08,14
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,29,A,380,308.0,10
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,30,A,96,81.6,7
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,31,A,264,196.32000000000002,4
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,32,A,188,153.8,8
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,33,A,216,171.12,6
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,34,A,120,89.52000000000001,3
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,35,A,100,97.96,8
71459,HANGING JAM JAR T-LIGHT HOLDER,2011,36,A,96,69.12,1
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,36,A,244,195.4,7
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,37,A,604,479.2,7
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,38,A,120,89.52000000000001,3
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,39,A,276,203.4,4
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,40,A,192,150.72,8
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,41,A,129,103.65,6
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,42,A,52,47.44,4
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,43,A,96,81.6,3
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,44,A,100,88.24,6
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,45,A,232,187.96,9
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,46,A,384,318.12,12
71459,HANGING JAM JAR T-LIGHT HOLDERS,2011,47,A,60,60.72,5
